1.000000000	0.005541275	0.004273563	0.005541275	0.004273563	0.011078009	0.017080251	0.008543625	0.011078009	0.011078009	0.006589048	0.011078009	0.007834940	0.011078009	0.010159099	0.017080251	0.013172698	0.018625192	0.006042493	0.005081632	0.015663461	0.007185040	0.013172698	0.009316412	0.005081632	0.010159099	0.003022485	0.014364193	0.002331013	0.009316412	0.012080036	0.011078009	0.006589048	0.006589048	0.011078009	0.012080036	0.012080036	0.006589048	0.011078009	0.007185040	0.012080036	0.009316412	0.007834940	0.012080036	0.008543625	0.006589048	0.010159099	0.005081632	0.013172698	0.018625192	0.015663461	0.017080251	0.014364193	0.015663461	0.011078009	0.018625192	0.017080251	0.014364193	0.014364193	0.015663461	0.017080251	0.013172698	0.013172698	0.015663461	0.017080251	0.014364193	0.017080251	0.015663461	0.020309875	0.013172698	0.017080251	0.015663461	0.017080251	0.020309875	0.013172698	0.015663461	0.014364193	0.014364193	0.014364193	0.014364193	0.013172698	0.018625192	0.014364193	0.017080251	0.015663461	0.015663461	0.015663461	0.014364193	0.018625192	0.014364193	0.013172698	0.013172698	0.015663461	0.018625192	0.013172698	0.015663461	0.014364193	0.015663461	0.015663461	0.011078009	0.014364193	0.017080251	0.015663461	0.015663461	0.014364193	0.017080251	0.015663461	0.015663461	0.013172698	0.014364193	0.014364193	0.013172698	0.013172698	0.015663461	0.018625192	0.013172698	0.017080251	0.015663461	0.015663461	0.017080251	0.015663461	0.012080036	0.013172698	0.015663461	0.014364193	0.013172698	0.018625192	0.014364193	0.015663461	0.018625192	0.018625192	0.014364193	0.017080251	0.014364193	0.017080251	0.015663461	0.015663461	0.013172698	0.015663461	0.015663461	0.015663461	0.015663461	0.013172698	0.014364193	0.015663461	0.015663461	0.015663461	0.017080251	0.017080251	0.015663461	0.013172698	0.015663461	0.015663461	0.015663461	0.020309875
0.005541275	1.000000000	0.010159099	0.004660115	0.006042493	0.013172698	0.017080251	0.028716617	0.009316412	0.011078009	0.015663461	0.006589048	0.011078009	0.013172698	0.014364193	0.007185040	0.011078009	0.015663461	0.007185040	0.014364193	0.011078009	0.024150174	0.011078009	0.009316412	0.005081632	0.008543625	0.001797733	0.020309875	0.005541275	0.015663461	0.014364193	0.013172698	0.007834940	0.015663461	0.026334603	0.020309875	0.024150174	0.022146942	0.011078009	0.012080036	0.012080036	0.026334603	0.011078009	0.028716617	0.017080251	0.007834940	0.028716617	0.007185040	0.037235123	0.031314089	0.044275738	0.040603110	0.034146507	0.037235123	0.037235123	0.031314089	0.040603110	0.040603110	0.040603110	0.037235123	0.040603110	0.018625192	0.037235123	0.037235123	0.040603110	0.040603110	0.040603110	0.031314089	0.034146507	0.031314089	0.034146507	0.037235123	0.040603110	0.040603110	0.037235123	0.037235123	0.034146507	0.040603110	0.034146507	0.034146507	0.037235123	0.037235123	0.040603110	0.040603110	0.037235123	0.037235123	0.031314089	0.034146507	0.031314089	0.040603110	0.031314089	0.037235123	0.044275738	0.044275738	0.037235123	0.037235123	0.040603110	0.031314089	0.037235123	0.037235123	0.034146507	0.048280561	0.037235123	0.044275738	0.040603110	0.034146507	0.037235123	0.037235123	0.015663461	0.034146507	0.028716617	0.031314089	0.037235123	0.044275738	0.037235123	0.037235123	0.034146507	0.037235123	0.037235123	0.040603110	0.037235123	0.034146507	0.031314089	0.052647629	0.034146507	0.031314089	0.031314089	0.034146507	0.037235123	0.037235123	0.037235123	0.040603110	0.040603110	0.048280561	0.040603110	0.037235123	0.037235123	0.037235123	0.037235123	0.037235123	0.037235123	0.037235123	0.044275738	0.040603110	0.037235123	0.044275738	0.037235123	0.040603110	0.034146507	0.037235123	0.037235123	0.037235123	0.037235123	0.037235123	0.034146507
0.004273563	0.010159099	1.000000000	0.012080036	0.009316412	0.017080251	0.044275738	0.052647629	0.040603110	0.024150174	0.040603110	0.017080251	0.024150174	0.017080251	0.003919076	0.013172698	0.007185040	0.020309875	0.009316412	0.022146942	0.017080251	0.018625192	0.034146507	0.024150174	0.001648613	0.018625192	0.002771773	0.037235123	0.001797733	0.057409706	0.022146942	0.014364193	0.012080036	0.024150174	0.034146507	0.062602522	0.013172698	0.024150174	0.024150174	0.044275738	0.031314089	0.020309875	0.024150174	0.062602522	0.031314089	0.008543625	0.044275738	0.006589048	0.068265037	0.057409706	0.057409706	0.062602522	0.052647629	0.068265037	0.057409706	0.057409706	0.044275738	0.052647629	0.062602522	0.068265037	0.062602522	0.057409706	0.048280561	0.057409706	0.062602522	0.062602522	0.062602522	0.057409706	0.052647629	0.068265037	0.062602522	0.068265037	0.062602522	0.052647629	0.057409706	0.068265037	0.062602522	0.062602522	0.062602522	0.052647629	0.068265037	0.057409706	0.062602522	0.052647629	0.068265037	0.057409706	0.068265037	0.062602522	0.057409706	0.062602522	0.081172953	0.068265037	0.057409706	0.057409706	0.068265037	0.068265037	0.062602522	0.068265037	0.057409706	0.068265037	0.062602522	0.052647629	0.068265037	0.057409706	0.052647629	0.062602522	0.048280561	0.068265037	0.028716617	0.062602522	0.062602522	0.081172953	0.068265037	0.057409706	0.057409706	0.068265037	0.062602522	0.068265037	0.057409706	0.052647629	0.048280561	0.062602522	0.081172953	0.048280561	0.074439738	0.068265037	0.057409706	0.062602522	0.068265037	0.057409706	0.057409706	0.062602522	0.062602522	0.052647629	0.052647629	0.068265037	0.068265037	0.068265037	0.068265037	0.068265037	0.068265037	0.068265037	0.057409706	0.062602522	0.068265037	0.057409706	0.068265037	0.052647629	0.062602522	0.068265037	0.068265037	0.068265037	0.068265037	0.068265037	0.052647629
0.005541275	0.004660115	0.012080036	1.000000000	0.010159099	0.005541275	0.008543625	0.014364193	0.009316412	0.013172698	0.005541275	0.004660115	0.009316412	0.006589048	0.001797733	0.003593992	0.007834940	0.004660115	0.005081632	0.002137657	0.003919076	0.003593992	0.006589048	0.003295874	0.004273563	0.012080036	0.002137657	0.010159099	0.004660115	0.011078009	0.014364193	0.007834940	0.007834940	0.005541275	0.004660115	0.010159099	0.003593992	0.011078009	0.006589048	0.012080036	0.024150174	0.006589048	0.004660115	0.012080036	0.005081632	0.009316412	0.007185040	0.007185040	0.011078009	0.013172698	0.015663461	0.014364193	0.012080036	0.013172698	0.011078009	0.013172698	0.012080036	0.014364193	0.014364193	0.013172698	0.014364193	0.007834940	0.013172698	0.011078009	0.014364193	0.012080036	0.014364193	0.013172698	0.014364193	0.011078009	0.014364193	0.013172698	0.012080036	0.017080251	0.013172698	0.013172698	0.014364193	0.012080036	0.012080036	0.014364193	0.013172698	0.015663461	0.012080036	0.014364193	0.013172698	0.011078009	0.013172698	0.012080036	0.013172698	0.010159099	0.011078009	0.013172698	0.011078009	0.013172698	0.011078009	0.011078009	0.014364193	0.011078009	0.011078009	0.011078009	0.012080036	0.014364193	0.013172698	0.013172698	0.014364193	0.012080036	0.015663461	0.013172698	0.015663461	0.012080036	0.012080036	0.011078009	0.011078009	0.015663461	0.015663461	0.013172698	0.012080036	0.013172698	0.013172698	0.012080036	0.011078009	0.010159099	0.011078009	0.013172698	0.012080036	0.011078009	0.013172698	0.014364193	0.013172698	0.015663461	0.015663461	0.014364193	0.014364193	0.012080036	0.012080036	0.013172698	0.013172698	0.013172698	0.013172698	0.013172698	0.013172698	0.013172698	0.013172698	0.014364193	0.013172698	0.015663461	0.013172698	0.017080251	0.012080036	0.013172698	0.013172698	0.013172698	0.013172698	0.013172698	0.014364193
0.004273563	0.006042493	0.009316412	0.010159099	1.000000000	0.008543625	0.018625192	0.015663461	0.024150174	0.017080251	0.008543625	0.010159099	0.010159099	0.006042493	0.003919076	0.007834940	0.008543625	0.017080251	0.003919076	0.007834940	0.005081632	0.011078009	0.020309875	0.005081632	0.004660115	0.009316412	0.006589048	0.013172698	0.001511862	0.008543625	0.009316412	0.004273563	0.010159099	0.012080036	0.007185040	0.011078009	0.004660115	0.008543625	0.012080036	0.011078009	0.022146942	0.012080036	0.006042493	0.013172698	0.009316412	0.014364193	0.009316412	0.003919076	0.020309875	0.017080251	0.017080251	0.018625192	0.013172698	0.017080251	0.017080251	0.014364193	0.018625192	0.018625192	0.015663461	0.017080251	0.018625192	0.012080036	0.014364193	0.020309875	0.018625192	0.018625192	0.018625192	0.014364193	0.015663461	0.017080251	0.015663461	0.017080251	0.022146942	0.018625192	0.017080251	0.020309875	0.015663461	0.018625192	0.015663461	0.015663461	0.017080251	0.017080251	0.022146942	0.015663461	0.017080251	0.020309875	0.017080251	0.018625192	0.014364193	0.022146942	0.020309875	0.017080251	0.024150174	0.020309875	0.020309875	0.020309875	0.015663461	0.017080251	0.017080251	0.020309875	0.018625192	0.018625192	0.017080251	0.017080251	0.015663461	0.018625192	0.014364193	0.017080251	0.034146507	0.015663461	0.015663461	0.020309875	0.020309875	0.017080251	0.017080251	0.017080251	0.015663461	0.017080251	0.017080251	0.018625192	0.020309875	0.018625192	0.020309875	0.020309875	0.018625192	0.017080251	0.017080251	0.015663461	0.017080251	0.017080251	0.017080251	0.015663461	0.018625192	0.018625192	0.015663461	0.017080251	0.017080251	0.017080251	0.017080251	0.017080251	0.020309875	0.017080251	0.017080251	0.015663461	0.017080251	0.017080251	0.017080251	0.015663461	0.015663461	0.017080251	0.017080251	0.017080251	0.017080251	0.017080251	0.018625192
0.011078009	0.013172698	0.017080251	0.005541275	0.008543625	1.000000000	0.028716617	0.020309875	0.011078009	0.018625192	0.022146942	0.015663461	0.018625192	0.013172698	0.005081632	0.014364193	0.009316412	0.007834940	0.007185040	0.017080251	0.011078009	0.014364193	0.026334603	0.011078009	0.005081632	0.017080251	0.001271449	0.034146507	0.001386454	0.011078009	0.010159099	0.011078009	0.006589048	0.009316412	0.011078009	0.024150174	0.010159099	0.006589048	0.011078009	0.024150174	0.008543625	0.018625192	0.011078009	0.024150174	0.020309875	0.011078009	0.024150174	0.010159099	0.031314089	0.026334603	0.026334603	0.028716617	0.024150174	0.031314089	0.026334603	0.026334603	0.024150174	0.024150174	0.028716617	0.031314089	0.028716617	0.022146942	0.022146942	0.031314089	0.034146507	0.028716617	0.034146507	0.026334603	0.024150174	0.031314089	0.028716617	0.031314089	0.028716617	0.028716617	0.026334603	0.031314089	0.028716617	0.028716617	0.028716617	0.028716617	0.031314089	0.026334603	0.034146507	0.024150174	0.031314089	0.026334603	0.031314089	0.028716617	0.026334603	0.028716617	0.031314089	0.031314089	0.026334603	0.026334603	0.026334603	0.026334603	0.028716617	0.031314089	0.026334603	0.026334603	0.034146507	0.028716617	0.031314089	0.026334603	0.028716617	0.024150174	0.022146942	0.031314089	0.013172698	0.028716617	0.028716617	0.031314089	0.031314089	0.026334603	0.031314089	0.031314089	0.028716617	0.031314089	0.026334603	0.024150174	0.022146942	0.028716617	0.031314089	0.022146942	0.028716617	0.031314089	0.031314089	0.028716617	0.031314089	0.026334603	0.026334603	0.028716617	0.034146507	0.024150174	0.024150174	0.031314089	0.031314089	0.031314089	0.031314089	0.031314089	0.037235123	0.031314089	0.026334603	0.028716617	0.031314089	0.026334603	0.031314089	0.024150174	0.028716617	0.031314089	0.031314089	0.031314089	0.031314089	0.031314089	0.028716617
0.017080251	0.017080251	0.044275738	0.008543625	0.018625192	0.028716617	1.000000000	0.052647629	0.068265037	0.040603110	0.034146507	0.034146507	0.048280561	0.048280561	0.007834940	0.015663461	0.017080251	0.040603110	0.013172698	0.026334603	0.024150174	0.031314089	0.028716617	0.028716617	0.005541275	0.062602522	0.002331013	0.088515199	0.002137657	0.057409706	0.026334603	0.028716617	0.012080036	0.040603110	0.068265037	0.125153751	0.018625192	0.028716617	0.068265037	0.044275738	0.052647629	0.048280561	0.040603110	0.125153751	0.044275738	0.017080251	0.074439738	0.018625192	0.136474143	0.136474143	0.136474143	0.148818486	0.105252122	0.136474143	0.114772374	0.114772374	0.105252122	0.125153751	0.125153751	0.136474143	0.148818486	0.081172953	0.096521565	0.114772374	0.125153751	0.125153751	0.125153751	0.114772374	0.125153751	0.136474143	0.125153751	0.136474143	0.148818486	0.125153751	0.136474143	0.162279397	0.125153751	0.125153751	0.125153751	0.105252122	0.136474143	0.136474143	0.125153751	0.105252122	0.136474143	0.114772374	0.136474143	0.125153751	0.114772374	0.125153751	0.136474143	0.136474143	0.096521565	0.136474143	0.114772374	0.114772374	0.125153751	0.136474143	0.114772374	0.114772374	0.125153751	0.105252122	0.136474143	0.114772374	0.105252122	0.105252122	0.114772374	0.136474143	0.048280561	0.125153751	0.125153751	0.136474143	0.136474143	0.136474143	0.114772374	0.136474143	0.125153751	0.136474143	0.136474143	0.125153751	0.114772374	0.125153751	0.136474143	0.114772374	0.125153751	0.136474143	0.114772374	0.125153751	0.136474143	0.136474143	0.136474143	0.125153751	0.125153751	0.105252122	0.105252122	0.136474143	0.136474143	0.136474143	0.136474143	0.136474143	0.136474143	0.136474143	0.114772374	0.125153751	0.136474143	0.136474143	0.136474143	0.125153751	0.125153751	0.136474143	0.136474143	0.136474143	0.136474143	0.136474143	0.125153751
0.008543625	0.028716617	0.052647629	0.014364193	0.015663461	0.020309875	0.052647629	1.000000000	0.057409706	0.048280561	0.068265037	0.034146507	0.068265037	0.096521565	0.015663461	0.031314089	0.020309875	0.040603110	0.013172698	0.018625192	0.024150174	0.031314089	0.048280561	0.057409706	0.006589048	0.062602522	0.002771773	0.148818486	0.002541857	0.096521565	0.062602522	0.096521565	0.014364193	0.057409706	0.057409706	0.125153751	0.031314089	0.068265037	0.040603110	0.105252122	0.062602522	0.081172953	0.096521565	0.148818486	0.105252122	0.028716617	0.176957874	0.026334603	0.324425834	0.272836468	0.272836468	0.297515039	0.250204959	0.324425834	0.272836468	0.272836468	0.250204959	0.250204959	0.297515039	0.324425834	0.297515039	0.162279397	0.229450711	0.324425834	0.353770760	0.297515039	0.353770760	0.272836468	0.250204959	0.324425834	0.297515039	0.324425834	0.297515039	0.297515039	0.272836468	0.324425834	0.297515039	0.297515039	0.297515039	0.297515039	0.324425834	0.272836468	0.353770760	0.250204959	0.324425834	0.272836468	0.324425834	0.297515039	0.272836468	0.297515039	0.324425834	0.324425834	0.272836468	0.272836468	0.272836468	0.272836468	0.297515039	0.324425834	0.272836468	0.272836468	0.353770760	0.297515039	0.324425834	0.272836468	0.297515039	0.250204959	0.229450711	0.324425834	0.081172953	0.297515039	0.297515039	0.324425834	0.324425834	0.272836468	0.324425834	0.324425834	0.297515039	0.324425834	0.272836468	0.250204959	0.229450711	0.297515039	0.324425834	0.229450711	0.297515039	0.324425834	0.324425834	0.297515039	0.324425834	0.272836468	0.272836468	0.297515039	0.353770760	0.250204959	0.250204959	0.324425834	0.324425834	0.324425834	0.324425834	0.324425834	0.385769991	0.324425834	0.272836468	0.297515039	0.324425834	0.272836468	0.324425834	0.250204959	0.297515039	0.324425834	0.324425834	0.324425834	0.324425834	0.324425834	0.297515039
0.011078009	0.009316412	0.040603110	0.009316412	0.024150174	0.011078009	0.068265037	0.057409706	1.000000000	0.031314089	0.031314089	0.037235123	0.037235123	0.037235123	0.008543625	0.028716617	0.022146942	0.037235123	0.010159099	0.014364193	0.031314089	0.017080251	0.022146942	0.037235123	0.007185040	0.028716617	0.001271449	0.057409706	0.003295874	0.037235123	0.068265037	0.022146942	0.013172698	0.062602522	0.031314089	0.068265037	0.014364193	0.026334603	0.031314089	0.068265037	0.034146507	0.052647629	0.018625192	0.081172953	0.057409706	0.015663461	0.048280561	0.008543625	0.105252122	0.105252122	0.105252122	0.114772374	0.081172953	0.105252122	0.088515199	0.088515199	0.081172953	0.096521565	0.096521565	0.105252122	0.114772374	0.074439738	0.074439738	0.088515199	0.096521565	0.096521565	0.096521565	0.088515199	0.096521565	0.105252122	0.096521565	0.105252122	0.114772374	0.096521565	0.105252122	0.125153751	0.096521565	0.096521565	0.096521565	0.081172953	0.105252122	0.105252122	0.096521565	0.081172953	0.105252122	0.088515199	0.105252122	0.096521565	0.088515199	0.096521565	0.105252122	0.105252122	0.074439738	0.105252122	0.088515199	0.088515199	0.096521565	0.105252122	0.088515199	0.088515199	0.096521565	0.081172953	0.105252122	0.088515199	0.081172953	0.081172953	0.088515199	0.105252122	0.031314089	0.096521565	0.096521565	0.105252122	0.105252122	0.105252122	0.088515199	0.105252122	0.096521565	0.105252122	0.105252122	0.096521565	0.088515199	0.096521565	0.105252122	0.088515199	0.096521565	0.105252122	0.088515199	0.096521565	0.105252122	0.105252122	0.105252122	0.096521565	0.096521565	0.081172953	0.081172953	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.088515199	0.096521565	0.105252122	0.105252122	0.105252122	0.096521565	0.096521565	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.096521565
0.011078009	0.011078009	0.024150174	0.013172698	0.017080251	0.018625192	0.040603110	0.048280561	0.031314089	1.000000000	0.031314089	0.031314089	0.018625192	0.026334603	0.006042493	0.024150174	0.009316412	0.037235123	0.014364193	0.014364193	0.013172698	0.020309875	0.031314089	0.015663461	0.006042493	0.034146507	0.005081632	0.048280561	0.001960341	0.044275738	0.048280561	0.026334603	0.007834940	0.026334603	0.031314089	0.068265037	0.024150174	0.031314089	0.022146942	0.040603110	0.024150174	0.037235123	0.018625192	0.057409706	0.034146507	0.022146942	0.068265037	0.012080036	0.105252122	0.088515199	0.088515199	0.096521565	0.081172953	0.105252122	0.088515199	0.088515199	0.068265037	0.081172953	0.096521565	0.105252122	0.096521565	0.062602522	0.074439738	0.088515199	0.096521565	0.096521565	0.096521565	0.088515199	0.081172953	0.105252122	0.096521565	0.105252122	0.096521565	0.081172953	0.088515199	0.105252122	0.096521565	0.096521565	0.096521565	0.081172953	0.105252122	0.088515199	0.096521565	0.081172953	0.105252122	0.088515199	0.105252122	0.096521565	0.088515199	0.096521565	0.105252122	0.105252122	0.074439738	0.088515199	0.088515199	0.088515199	0.096521565	0.105252122	0.088515199	0.088515199	0.096521565	0.081172953	0.105252122	0.088515199	0.081172953	0.081172953	0.074439738	0.105252122	0.026334603	0.096521565	0.096521565	0.105252122	0.105252122	0.088515199	0.088515199	0.105252122	0.096521565	0.105252122	0.088515199	0.081172953	0.074439738	0.096521565	0.105252122	0.074439738	0.096521565	0.105252122	0.088515199	0.096521565	0.105252122	0.088515199	0.088515199	0.096521565	0.096521565	0.081172953	0.081172953	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.088515199	0.096521565	0.105252122	0.088515199	0.105252122	0.081172953	0.096521565	0.105252122	0.105252122	0.105252122	0.105252122	0.105252122	0.081172953
